Mon Apr 24 20:01:27 2023	OWNER (STEAM_0:1:634690584): /dropmoney 500000
Mon Apr 24 20:01:28 2023	OWNER (STEAM_0:1:634690584) has dropped $500,000
Mon Apr 24 20:01:54 2023	MrMillerUK (STEAM_0:1:525475507): /pm T whats the command to be invisible
Mon Apr 24 20:02:20 2023	LoGaming (STEAM_0:1:206012460): !store
Mon Apr 24 20:02:33 2023	OWNER (STEAM_0:1:634690584): !noclip
Mon Apr 24 20:02:44 2023	OWNER (STEAM_0:1:634690584): !cloak
Mon Apr 24 20:02:50 2023	OWNER (STEAM_0:1:634690584): !uncloak
Mon Apr 24 20:02:55 2023	MrMillerUK (STEAM_0:1:525475507): !cloak
Mon Apr 24 20:03:01 2023	OWNER (STEAM_0:1:634690584): !cloak
Mon Apr 24 20:03:01 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:03:05 2023	OWNER (STEAM_0:1:634690584): !goto lo
Mon Apr 24 20:03:36 2023	MrMillerUK (STEAM_0:1:525475507): !uncloak
Mon Apr 24 20:03:40 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:03:42 2023	OWNER (STEAM_0:1:634690584): !goto lo
Mon Apr 24 20:03:44 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:03:49 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:04:05 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:04:22 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:04:52 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:05:00 2023	MrMillerUK (STEAM_0:1:525475507): !noclip
Mon Apr 24 20:05:16 2023	OWNER (STEAM_0:1:634690584): !bring mr
Mon Apr 24 20:05:36 2023	OWNER (STEAM_0:1:634690584): !return mr
Mon Apr 24 20:05:39 2023	OWNER (STEAM_0:1:634690584): !goto mr
